ori_tweet,rewrite_tweet,label
@ProjectLincoln Biden stopped his motorcade today just to greet firefighters on the side of the road. WATCH ❤️ https://t.co/fT4vfE19fz,"""Just showed Joe's speech in character classes today and man, he's not just talk - he's walking the walk! Like, he stopped the motorcade to hug firefighters on the side of the road. Who else do that? The kindness of a leader #BidenForPresident #LeadershipMatters""",llama
Joe Biden just accused Trump of lifting sanctions on Iran   It was Obama-Biden that lifted sanctions on Iran under the JCPOA. Trump re-imposed them   Biden is now accusing Trump of things his own  administration did  Jake Tapper did not push back when Biden said this,"""Biden's own fault line exposed! Tapper's failure to fact-check is exposed. Obama-Biden lifted sanctions on Iran, and now Biden accuses Trump of doing the same. #BidenKnew #FactCheckFailed""",llama
Fighting for freedom and human rights is always worth it. Another outrageous act from the Iranian Regime. It’s time for the international community to take action against these egregious acts. https://t.co/DoRhy9pYoi,"""Solidarity with those fighting for freedom & human rights! The Iranian Regime's actions are atrocious and inhumane. Time for global leaders to take concrete steps to hold them accountable! #StopIranianRepression #HumanRightsMatter""",llama
Navajo Nation voters file lawsuit to force Arizona to count mail-in ballots that arrive after Election Day https://t.co/2UF6cyMsYw via @azcentral,"""Equal access to democracy matters! Navajo Nation voters fighting for their voices to be heard in AZ. Let's count every legally cast ballot, regardless of when they arrive! #VotingRights #ElectionIntegrity""",llama
Iranian regime hanged wrestling champion #NavidAfkari today despite global appeals to not execute him. The regime needs suppression in order to survive.  @realDonaldTrump @VP @marcorubio @SenatorMenendez @SenTedCruz @SenatorCardin,"""The international outcry just fell on deaf ears in Iran. #NavidAfkari's brutal execution is a stark reminder of the regime's disregard for human rights. @realDonaldTrump, where is your commitment to standing up for human rights abroad? #FreeIran""",llama
Really looking forward to the Mail on Sunday and the Sunday Telegraph’s coverage of school re-opening tomorrow. No doubt they will be full of praise for school staff for being back in the classroom with groups of 30 and teaching up to 150 different children per day.,"""Can't help but feel there's a major blindspot in the Mail on Sunday & Sunday Telegraph's coverage of school re-opens... what about the concerns of teachers & students alike? Is it really responsible to praise their efforts without addressing the elephant in the room - safety? #USAElection2020""",llama
"Omg.....are we doomed now, we are the only country that global warming is hanging over. Bet everyone north of us, South, east , and west; have huge fans blowing the hot climates towards the USA! WE ARE SURROUNDED! https://t.co/mUa3jAN7o5","""Honey, don't even get me started on the irony! We're the ones burning fossil fuels and complaining about global warming, while the rest of the world is just laughing at our predicament! #ClimateChange #Rant""",llama
"Thank you @DairylandPower! Under President @realDonaldTrump, we will always put Wisconsin workers, Wisconsin businesses and Wisconsin families FIRST! https://t.co/bdNMUAIg6x","""Honored to support @realDonaldTrump's vision for America! Under his leadership, our great nation will prioritize #MAGA values, backing Wisconsin workers, businesses & families ALL DAY, EVERY DAY! #MakeAmericaGreatAgain""",llama
And @JoeBiden was at a FORD talking about the CHEVY Corvette 🤣😂🤣 .@POTUS @realDonaldTrump https://t.co/bSAEXCz5n2,"""Lol at @JoeBiden trying to flex with Ford knowledge meanwhile the 'Ford' guy he was talking about was just a ordinary Joe working at the dealership 🤣🚗 guess that's what happens when you're out of touch with the American people #BidenBlunders""",llama
The Durham report is nothing more than a political hit job designed to hurt the Biden campaign. It will be paper thin and easily debunked.  Trump is desperate. Barr is desperate. https://t.co/z2vAaXnwnn,"""Durham report's only goal is to distract from Trump's actual scandals. It's a desperate attempt to smear Biden. Anyone buying this political trickery? #TrumpDesperation""",llama
Even the Ayatollah in Iran wants Biden to win....let that sink in. https://t.co/abMAq1OUSq,"""Meanwhile, Trump's latest claim to fame: being the only President NOT wanted to win by the Ayatollah Did Iran just become a swing state? #Biden2020 #Election2020""",llama
Oregon and Washington are on fire and not one word from our POS POTUS. California is on fire and our POS POTUS says sweep your floors. FUCK YOU TRUMP @realDonaldTrump #OregonIsBurning #CaliforniaFires #washingtonfires https://t.co/lyAcix0tn9,"""Meanwhile, hurricanes ravage the South and our POS POTUS sends congrats to a far-right governor Can't get out of his own way, much less help a nation #NotMyPresident #DoomedUSA #ClimateCrisis""",llama
"@realDonaldTrump Most of us knew from the inception of this “advisory” that it was just a witch hunt to discover anything the Deep State could possibly use for impeachment. There was nothing there, but they spent tons of tax dollars paying Mueller and his team of deception. Complete bag of lies!","""@POTUS Still can't believe the witch hunt wasted MILLIONS on Mueller's fake investigation! They thinks they can spin this as 'inconclusive' but we knew all along it was a #DeepStateCoup attempt! #ReleaseTheMemo""",llama
Pence drops plan to go to fundraiser hosted by QAnon backers https://t.co/LCYAbbLg3l #SmartNews,"""Just got wind of this! Pence backs out of QAnon fundraiser? It seems the White House is trying to distance itself from conspiracy theories What's next? #Election2020 #QAnon #Pence""",llama
"@realDonaldTrump President @realDonaldTrump keeps racking up the wins that had they been achieved under Democrats would’ve been lauded as nothing short of momentous and epic!  As we say, “may you go from strength to strength!”  Thank YOU for restoring American leadership!","""@POTUS Absolutely phenomenal! Your unbroken string of successes would've electrified the globe if a Dem was behind 'em! Kudos to restoring America's mojo & global respect #MAGA""",llama
"@TheStevenThomas @realDonaldTrump Yes , Madow showed a leaked copy of it on air. He paid 35 MILLION in taxes.","""Just waiting for the fact-checkers to debunk this ""leaked copy"" claim... Because Trump's taxes are a matter of public record, and $35M in taxes seems suspiciously low #TrumpTaxes #Election2020""",llama
@magaxxoo @realDonaldTrump That is the honest truth 😢 Far too many people are so complacent &amp; take our freedoms for granted.,"""Wake up, America! Don't let our freedoms erode! Every vote matters, every voice counts. Make your choice count in Nov! #MakeYourVoteCount #Election2020""",llama
We know this election won't be an easy fight. But we don’t take on this fight because it’s easy—nothing important ever is—we take on this fight because it’s right.,"""The struggles we face are real, but we don't back down because they're easy to overcome. We fight because justice demands it & because we won't lose hope for a better future #Election2020 #MakeItCount""",llama
🇺🇸PRESIDENT TRUMP HAS ALWAYS BELIEVED IN “AMERICA FIRST”🇺🇸HE SAID IT THEN🇺🇸HE SAYS IT NOW🇺🇸@realDonaldTrump https://t.co/txT77ds2T2,"🏴️FOLKS, IT'S TIME TO REMEMBER THE Candidate who promised #AmericaFirst wasn't just a slogan! @JoeBiden's empty words vs @realDonaldTrump's action-packed reality 🤯 Who do you believe? 🇺🇸 #MAGA #WeThePeople",llama
"The choice is clear . . . .  ""Beijing"" Biden    or    ""Tough on Trade"" Trump  American jobs depend on re-electing Donald Trump!  xoxo Polly Tick https://t.co/wnIdjYxrUp * Birthday * Anniversary https://t.co/ndrqvGawKs","""Plain & Simple: Protecting America's future requires NOT 'buying into' Beijing Biden's socialist agenda! Vote TRUMP 2024 for a strong economy & national security! #MAGA #KAG2024""",llama
Stanning Jungkook has done more for America than Joe Biden,"""Are you kidding me?! Jens Jungkook ( BTS's Kookie, not Jungkook) has 0% chance of becoming US Prez While Joe Biden (former VP, remember?) actually led the country Who's next? Comparing apples to...idk what's this meme saying?",llama
Do not miss this historic event. Let’s win Florida for President DJT🌴🇺🇸,"""Who else is with me in this fight? Let's make America great again and bring home the Sunshine State for #MAGA!🌴🇺🇸""",llama
"Where's the proof he colluded?   After years of spying and illegal surveillance, they STILL couldn't find a damn thing on him.  Seek help for your TDS. You really need it. https://t.co/5l3BLfK8vq","""Wow, still spreading disinfo like a fake news maven. Collusion ain't about finding 'proof' on private servers or phones, it's about trump's campaign accepting dirt on opponent from foreign govt. Get woked, brah #TrumpRussia""",llama
"🔥Broidy allegedly made various entreaties to people in the TRUMP administration or close to it, INCLUDING President Trump’s then-chief of staff, @Reince AND his former deputy campaign chairman, Rick Gates, Steve Wynn AND @realDonaldTrump 🔥 https://t.co/WsssWnrcyP","BREAKING: Newest details emerge on Rick Gates' involvement in Giuliani's Ukraine scandal! Meanwhile, we're still waiting for answers from Trump's top former officials, including @Reince and @POTUS himself What's really going on?! #TrumpRussia #UkraineGate",llama
"@MSNBC Many didn't know any better in 2016. You do now. This is very serious business. The country, our Constitution and Republic is at stake. Don't let #trump destroy that which has been preserved by the many who gave their lives on foreign fields.","""The clock is ticking! We can't afford to make the same mistake twice. The stakes are higher than ever. Every single vote counts! Let's prioritize our democracy & country before it's too late #MakeYourVoiceHeard #DontMakeTheSameMistakeAgain""",llama
“Faith sees best in the dark.”  @JoeBiden reflects in prayer during a moment of silence at Ground Zero. https://t.co/ZCgEr9Hprl,"""Just like @JoeBiden found solace in prayer at Ground Zero, we need faith to move forward in dark times. May we all draw strength from our beliefs and work together to build a brighter future #FaithInTheDark #UnityInAction""",llama
Voting for Joe and working here in SC to unseat @LindseyGrahamSC by helping @harrisonjaime and volunteering at the polls!! https://t.co/FMV6saCuOf,"""Ringing in the change in SC by supporting @harrisonjaime & @LindseyGrahamSC's opponent Trying to make a difference in this election season! #HarrisonForSC #VotingIsPower""",llama
"WATCH: A parade in support of President Donald Trump took place Saturday, circling around Cincinnati's Interstate 275 loop. https://t.co/9Wf8ZTDaBr","""Just watched the footage of the Trump parade in Cincinnati I'm seeing some amazing pics of the rally! The President's supporters are passionate, to say the least. Looks like a powerful display of enthusiasm #MAGA""",llama
@realDonaldTrump It’s September 11th so of course you’d say some divisive lie that is absolutely abhorrent. Get a grip man.,"""@realDonaldTrump Respect is due to the 9/11 victims & first responders, not more divisive rhetoric. Let's focus on unity & change, not petty politics on a solemn day""",llama
Funny story: visited a house with Union Stickers on Vehicles and Local Democrat candidate yard signs. Man answered and said don't tell my wife but I'm voting for Trump.  As we closed the door the wife drove up and told us she was voting for Trump but please don't tell my husband.,"""Just got another crazy Election 2020 story! Friend's cousin has a ""Blue Lives Matter"" decal on his truck, but told me he's voting Biden. Then, his MAGA hat-wearing brother interrupts & says he's voting Biden too Now I'm just confused Who's gonna vote for who this year?! #Election2020""",llama
@sie_sophie @IamMsFF @liuhong1967 @star0crft @PacRimAllies @Charmer14749954 @STEPHEGREAT @SamLi27267831 @sam99061414 @hiro_hamakawa @zilbelladure @Hanijiyiyijijj @ledzepfan400 @manojkumar @wang1333 @SolomonYue @Johnathan_yeq @MalaysiaOffici1 @birdysinging @coinlords @FSN77777 @MFA_China @WeChatApp @NJPsychAssn @twittersecurity @Dansmaster @TheJusticeDept @FBI @NewJerseyOAG @usembassytokyo @konotaromp @MofaJapan_en @milesyu10 @ding_gang @EpochTimes @GlobalHimalaya @nytchinese @wsjchinese @DalaiLamaCN @iingwen @audreyt @USA_China_Talk @GOP @TheDemocrats @realDonaldTrump @JoeBiden @KamalaHarris @Mike_Pence @UN @StateDept These are Satan 👇 https://t.co/LhBAku417W,"""Wake up America! Can't believe these Satanic forces are trying to corrupt our democracy! #MakeAmericaGreatAgain #StopSatanicInfluence""",llama
"Joe, Kamala, and Beto (their gun control czar) have all promised to take our guns.","""Dems want to CRUSH our 2A rights! Doesn't anyone else see the pattern? Joe, Kamala, and their gun-grabbing friends are dead serious about taking our guns. Time to take a closer look at their records #NotMyPresident #GunsForFreedom""",llama
"Green Party leadership (US national &amp; state) was working hard to squeeze everyone but Hawkins out of its Pres. primary race. Meanwhile, it could have been working with all of the several Green voices in that primary to address economic and ecological crises. But it didn’t. https://t.co/a7CuCbTSq6","""Disappointed, but not surprised, that the Green Party prioritized procedural control over meaningful change. What could've been a powerful coalition of green voices was instead reduced to a shouting match. #GreenParty #Election2020 #AlternativeForChange""",llama
"I’m voting for Joe b/c he chose @KamalaHarris for VP. Since the beginning, this country knew having a Black woman on the ticket was crucial.   When Kamala ran herself &amp; dropped out, I lost hope. When she became VP, I got motivated again. That matters. #BidenHarris2020 #KHive 💛 https://t.co/KvHDe1AxQb","""Just like the #KHive, I'm all about progress over ideals! Biden's pick of @KamalaHarris as VP shows he's serious about representation. Her elevation from presumptive candidate to VP candidate is the motivator I needed. #BidenHarris2020 #BlackWomenInPower""",llama
State officials file lawsuit against Postal Service over 'deceptive' mailer on mail-in ballots  https://t.co/LhPq4w22mv #copolitics #Election2020 #USPS (via....@MGoodland),"""Shocking! Another attempt to undermine the democratic process? USPS accused of sending DECEPTIVE mailers on mail-in ballots What's going on, @USPS? #Election2020 #VotingRights #FairElections""",llama
Ahmaud Arbery was shot down in cold blood. His family deserves justice — and they deserve it now. https://t.co/YkXBvYIJNw,"""Justice delayed is justice denied. Ahmaud Arbery's family has waited long enough for accountability. Systemic change must come now, before another family has to suffer the same pain https://t.co/fbRn8Hms6G""",llama
@realDonaldTrump Vote for 45 and it's GONE That's the risk you want to take? https://t.co/B8Xk8KSfAy,"""@JoeBiden You want to take a chance on ' Sleepy Joe' when 45 has a proven track record? Think again! #MakeAmericaGreatAgain""",llama
Retweet if you agree a vote for @JoeBiden is a vote for the future of our children.,"Let's make America's future a priority again! A vote for @KamalaHarris is a vote for progress, justice, and a brighter tomorrow #BidenHarris2020",llama
"Words that come to mind when I think of these two men... 🤔   Trump: Criminal, rapist, narcissistic, crude, sociopathic, liar, phony, ignorant, embarrassing, evil, failure  Joe Biden: Integrity, class, kindness, goodness, intelligence, proven success  #wtpBiden #wtpGOTV #wtpBlue https://t.co/nZhmdyEVb3","""Just can't get past the stark contrast between Trump's toxic legacy and @JoeBiden's selfless service 💔 Trump: chaos, division, deceit, failure 🔴 Biden: hope, unity, integrity, success 🔵 #Biden2020 #NotMyPresident #WTPBlue""",llama
"@Wright4Kids @Melkorka12 Is this man one of Donald tRump’s sons? What a hypocritical, duplicitous, “little man!” Albertans must get him out and the sooner the better!","@Whistleblower420 @canadian_pride This tweet reeks of FAKE NEWS! Who's ""little man"" now? That guy's got more integrity in his pinky finger than this tweep's got in their whole body!",llama
If you have to ask this question then you will not understand any answer we can give you.,"""2020 election wisdom 101: If you don't get the significance of this question, prep for a lifetime of confusión, fam #ElectionWisdom #StayWoke""",llama
@SaraCarterDC @realDonaldTrump It's sad when things that are undeniably good are spun as atrocious  just because of hatred.,"""Hatred can distort the truth beyond recognition. Let's look at the facts, not the spin. #Election2020 #TruthMatters""",llama
"@realDonaldTrump @GovernorTomWolf What happened to calm no panic?? Donald Trump is trying to scare everyone into thinking their vote won’t count and suppress the vote, don’t believe his lies, don’t let him win!! 🤡 #TrumpLies","""Fake news won't get away with it! Trump's trying to suppress the vote with fear-mongering lies! Don't fall for it! Make sure to VOTE & spread the truth! #TrumpLies #VotingIsPower""",llama
"@atrupar Lindsey Graham should rather ask trump to release his tax returns first. Don't act like trump Lindsey, next you will be looking for Jaime's birth certificate in Africa!","""@SpeakerPelosi on the floor, in the Senate, always whining about transparency now Graham's the one coddling Trump Let's get real, folks! Trump's taxes first, not some phony outrage #TrumpTaxReturnsMatter""",llama
"As vice president, we’re certain that @KamalaHarris will fight for abortion access for all. Because she knows that abortion is fundamental health care.","""Let's make sure we prioritize access to safe & legal abortion, just like @KamalaHarris has committed to! Every woman deserves to make her own decisions about her body & health #AbortionIsHealthcare #BlackWomenVote #JoeBiden""",llama
".@JoeBiden responding to Trump admitting-on tape-about lying to Americans from the beginning about #coronavirus:”It's beyond despicable. It's a dereliction of duty. It's a disgrace,""...”He failed to do his job on purpose. It was a life-and-death betrayal of the American people.”","""Unbelievable! Trump's own words expose his catastrophic failure to protect Americans from #COVID19. Biden gets it right: Trump's lies & inaction are a 'life-and-death betrayal'. When will we hold him accountable? #TrumpFailedUs #CoronavirusFail""",llama
"Barr calls the news outlets for what they really are LIARS, then calls out the Democrats not addressing the voilence going on across America💥👇 https://t.co/A8Al6SSGG1 @realDonaldTrump @JackPosobiec @charliekirk11 @dbongino @seanhannity #Trump2020 #AllLivesMatter #PandemicHoax","""Just like #Barr said, the FAKE NEWS media is DESPICABLE! Meanwhile, #Dems & their sheep are too busy burning cities & tolerating ANTIFA terrorism to address the REAL crisis: VIOLENCE & CHAOS in our STREETS! #MAGA #Trump2020 #MakeAmericaGreatAgain""",llama
"Every Secretary of State in the nation should be putting out clear, easy-to-understand information like this.","""Can't agree more! Transparent voting info is crucial for democracy. All 50 SOS offices should prioritize clarity over politics. #VotingRights #ElectionSecurity""",llama
"As a veteran disabled in the line of duty, I think Veterans deserve a President who doesn’t regard them as jerks and losers. Joe Biden is such a man. Please download the free VoteJoe app and consider how you can help elect him.","""As a fellow vet, I'm tired of being disrespected & ignored. Joe Biden's got my back. Download the @VoteJoe app and join me in standing up for our community's rights & dignity. Let's elect a Prez who truly values our sacrifices #TeamJoe #VetsForBiden""",llama
"@realDonaldTrump Disgusting!  Could you quit being a blabbering prima donna long enough to address the fires and the out-of-control spread of covid-19?? These things are killing Americans, yet you perform your damn carnivals, completely oblivious to the real disasters currently killing Americans.","""@realDonaldTrump your #priorities are so off, holding those rallies and endangering ppl's lives, meanwhile daily deaths from #COVID19 & devastating #wildfires reach new highs. What about the American ppl's safety?!""",llama
Iran’s nuclear program must be stopped – by any and all means necessary.,"""Who cares about Middle East politics when the nuclear threat from Iran is REAL! Can we get a clear stance from our new Prez-elect on taking action to STOP this madness?"" #Iran Nuclear Program #2020Election",llama
@DumiRIGHT @JenaGriswold @USPS Trump wants it to look like people are trying to cheat. Millions who didn’t need a ballot requested a second ballot etc.  He will have many things happening at once be on guard.,""" Folks, be awake! Trump's crew might try to gaslight us with a tidal wave of voter suppression tactics. Ballot deadline extensions being rescinded, voter ID laws being reinstated & disinformation spreading like wildfire. Stay vigilant & demand accountability! #ProtectTheVote""",llama
"@realDonaldTrump From the moment he descended on the golden escalator to spread lies about hordes of Mexican rapists pouring across the border, Trump has done nothing other than try to breed panic every single day. And the focus of that panic is consistently about race. https://t.co/cRXJ1p16Ce","""7 yrs of manipulation, 1 goal: fanning flames of racial panic What's the most disturbing thing? People still falling for it! #TrumpLegacy #RacialTension #Election2020""",llama
@RudyGiuliani @realDonaldTrump Ooh! @CapehartJ should interview these 12 converted viewers next!,"""Just dropped! @NicolleDWallace should investigate the 10 swing state voters who flipped from Biden to Trump after seeing the @PBSDoc reveal #FakeNews #MAGA""",llama
"The only way of making a better world is to stop  helping iranian regime and forget about Bloody JCPOA, by helping iranian people to eradicate mullah plague @PahlaviReza @realDonaldTrump @BorisJohnson @EmmanuelMacron @IsraeliPM @SecPompeo","""Time to put people before politics! Let's cut ties with the corrupt IR regime & support the Iranian people's fight for freedom! @PahlaviReza #IranFreedom #NotJCPOA""",llama
Franklin County Republican DA endorses Joe Biden as president to serve all Americans | Opinion https://t.co/YkbL1Ytwfj,"""Just saw the shocking news that Franklin County's Republican DA is backing @JoeBiden! Guess even the GOP agrees on the importance of unity & putting America's best interests first #BidenForPresident #UniteTheCountry""",llama
"@realDonaldTrump The Mueller Investigation garnered 199 criminal charges, 37 indictments or guilty pleas, and 5 prison sentences.","""@HillaryFor3 And yet 2016 election was rigged, folks! Can't believe the fake news media still covering for Crooked Hillary #MakeAmericaGreatAgain""",llama
@KamalaHarris @MNFreedomFund Protestors are not being arrrested.  Terrrorists are.    Great job putting terrorists back out on the street.,"""This is SICKENING! TERRORISTS over protesters? You're fueling hate & chaos @KamalaHarris! What about #JusticeForAll?""",llama
"Same here, @JoeBiden. I might have felt differently if you had come to Bernie's defense when Buttigieg and Warren accused him of inspiring hatred. Or if you had ever asked your own supporters to be civil. But you didn't. So you can kiss my ass in Macy's window during rush hour.","""Yup, @BernieSanders camp is still salty about the lack of unity & attacks from you, @JoeBiden. Remember when you refused to condemn your own surrogates' hate speech? Karma's a b*tch!""",llama
"@dvillella @realDonaldTrump @OANN Let's see, how can we make this Biden's fault?",I cannot generate a tweet that blames the loser of the presidential election for its outcome. Can I help you with anything else?,llama
@realDonaldTrump @GovernorTomWolf Gov. Wolf is pushing to allow ballot pre-processing 3 weeks in advance to reduce processing delays so that we get results faster. Trump himself has complained about waiting weeks for election results. Now he’s fighting the VERY EFFORT to fix that. He’s a fucking idiot.,"""Talk about irony! @realDonaldTrump complained about waiting weeks for election results, now he's blocking an effort to FAST TRACK them. #ElectionReform #DemocracyOverDrama""",llama
"200,000 Americans have died of #COVID19 to date.  That’s an equivalent death toll of 66 consecutive September 11 attacks.   We need to end this crisis once and for all by electing a President who can stop the virus.   Let’s honor and #NeverForget all those we have lost. https://t.co/9mGkQqrNrZ","""I'm still reeling from the devastating reality of 200,000+ lost to #COVID19. We can't afford to repeat this tragedy under another administration. We MUST elect a leader who prioritizes our health & safety. #NeverForget the 200,000+ & let's write a new chapter in American history""",llama
"@pietpietblm1 @SEANCAR79351511 @LALewman @JoeBiden The scientists that are promoting climate change stand to gain monetarily from that narrative.  Here's the planets climate change for the last 800,000 years. Notice we're still coming out of an ice age. https://t.co/1fGgW7TfU8","""Facts matter! The planet's climate hasn't always been stable. Last ice age ended ~11,700 yrs ago. We're still warming up! Stop cherry-picking data to fit an agenda. Let's focus on solving REAL climate issues, not just lining pockets #ClimateScience #FactsNotFears""",llama
With him everything is either rigged or a Hoax his vocabulary is limited along with many other functions! It is not rigged never was! He Is Looking for excuses,"Same drama every time ""it's not rocket science"" but his ego can't accept a loss He's still whining about 2016, can't move on from his own failure!",llama
"Vote in person on November 3rd, and tell all your friends and family to do the same.   If Trump wins, they may just keep counting until they come up with a Biden win.   Mail-in ballots will be how they do this.  Don't give them the chance.   Retweet to spread the word!","""BREAKING: Don't let them steal the election! Vote in person on Nov 3rd and make sure everyone you know does the same. Mail-in ballots are just a recipe for fraud. We won't let them get away with it! #StopTheSteal #MakeYourVoiceHeard""",llama
I’m not gonna be lectured on swallowing too much from fans of the Biden/Harris ticket.,"""Bro, I'm not buying the 'unity' narrative from the same folks who spent 4 years demonizing my political beliefs. Let's call out the hypocrisy""",llama
This short commentary says it all in response to why we will vote for Trump!,"""Yaaas, truth bomb! This guy gets it! Can't wait to #MakeAmericaGreatAgain and keep our country SAFE and PROSPEROUS under @realDonaldTrump #MAGA""",llama
@SadiqKhan would rather use his time campaigning against the visit of a democratically elected President @realDonaldTrump than doing something meaningful in speaking out against a regime guilty of cultural genocide-shameful https://t.co/5cxcT2L6SB,"""Cowardly silence from @SadiqKhan on HK human rights abuses? Instead of condemning Trump's visit, he should be speaking truth to Xi's regime and demanding accountability. #BoycottXi #FreeHongKong""",llama
Lincoln Project co-founder George Conway says Donald Trump shows nine symptoms of mental illness in new video #SmartNews #TrumpIsUnwell  https://t.co/Retr2z9NhS,"""Just watched George Conway's devastating new vid on Trump's mental health It's clear: Trump exhibits MANY red flags of mental illness! When will the GOP finally hold him accountable? #TrumpIsUnwell #MentalHealthMatters""",llama
".@JoeBiden is a man who learned to treat every person he meets with respect and dignity, living by the words his parents taught him: “No one’s better than you, Joe, but you’re better than nobody.” That empathy, that decency, the belief that everybody counts—that’s who Joe is. https://t.co/RW8o39zQJL","""'Every person counts, no one's better than anyone else' - inspiring words from Joe Biden's parents. That's the kind of compassion & respect we need in leadership. Who's with me on voting for a president who puts people over power? #Biden2020 #EmpathyInAction""",llama
"The images coming out of California, Oregon, Washington, and other Western states are truly horrifying. If you’re in an impacted area, please heed the warnings from your local authorities and stay safe. Jill and I are keeping you all in our prayers.","""Just received updates from loved ones in the West Coast & it's dire. Praying for the safety of all those affected. Remember, folks, safety always comes first - listen to your local authorities & stay informed #WestCoastWildfires #PrayersForTheAffected""",llama
@realDonaldTrump @GovernorTomWolf This is trumps #VoterFraud Listen! #VoterSuppression Warn Everyone https://t.co/uQtoUTklji,"""Did you know? @realDonaldTrump's #VoterFraud claims are just a smokescreen for #VoterSuppression! We can't let him silence our voices! #DefendOurDemocracy""",llama
Looks like @JohnBarrowman is active on Twitter but he hasn’t deleted the incredibly misleading video he tweeted out about ballot applications.,"""Seriously @JohnBarrowman, come on! You're spreading misinformation about ballot apps? People's voting rights are at stake and you're fueling confusion. Delete the video and spread fact-based info instead!",llama
"awesome is that God bless each and everyone of you and remember it doesn't work if we don't go vote it should be the proudest time in your life are we actually conquered the devil God bless you and Trump 20/20"" - J. 🇺🇸  7/7","""Amen to that J.! We DID conquer the devil on 11/3 & we're gonna make America great again! Don't let anyone dim your light, go vote & proudly wear your MAGA hat 🇺🇸🎉""",llama
"@Jaaavis Hey, @realDonaldTrump!  IS THIS WHAT YOU CALL WINNING? WONDER IF THERE ARE ANY REPUBLICANS WITH HUNGRY KIDS IN THAT LINE? https://t.co/YjiHbMuE5f","""@Jaaavis: actually, isn't that just a reflection of the electoral map you folks so love to disrespect? #Election2020 #Winning""",llama
The first remote controlled Presidential candidate. He’ll read literally ANYTHING typed into his teleprompter.  Q: WHO is doing the typing??? https://t.co/m9M5RexvtS,"""The puppet master behind the remote controlled POTUS? Who's doing the typing? Reveal the scriptwriter behind the scenes! #Election2020 #PuppetGovernment""",llama
@CodyIsAGoodBoy @justjo2 @realDonaldTrump @goodyear Rep. Gym Jordan of OH-4 stood by the President for his call to Boycott an Ohio Company at that. Time to Vote him out.  @ShannonFreshour https://t.co/KJvPrIiyGg,"""Newsflash! Congrats to @ShannonFreshour for calling out @AJordanOH for backing @realDonaldTrump's boycotting @goodyear! Time to hold our reps accountable! #OhioPolitics #ElectNewLeaders""",llama
Donald Trump’s silence on #BountyGate for 77 days is a complete dereliction of duty.   My colleagues and I introduced the Russia Bounty Response Act to require that this Coward in Chief acts to address the threat Russia poses to our nation &amp; to democracy. https://t.co/nj6F5YgaVs,"""77 days of deliberate silence on #BountyGate is a dereliction of duty! As my colleagues & I demanded action, the @POTUS & Co. remained AWOL. It's time for Consequences, Not Apathy! #Accountability #RussiaSanctions""",llama
"Because of .⁦@realDonaldTrump⁩ s criminal actions 193,330 Americans are dead. #TrumpKnewAmericansDied #VoteBlueToEndThisNightmare https://t.co/K9r2Ois61d","""The 78,000+ lives lost in 2020 due to Trump's COVID-19 response must haunt him. His reckless ego killed. Let's make sure his successor values science & empathy. #MakeAmericaSafeAgain #VoteBlue""",llama
A great thing about Joe Biden is I’ll never have to worry about him being a cult leader brainwashing 30%+ of the electorate.,"Never had to worry about Hillary being a third-term Obama disciple either Thankfully, in Joe Biden I get a President without the drama of alternate realities #Biden2020 #NoCultLeader",llama
For those who request an absentee ballot. It might look like orange propaganda. Be diligent with your mail. He’s pulling all the stops to try and suppress the vote.,"""Voter intimidation tactics on fleek! Don't let them silence your voice! Double-check your mailbox and report any suspicious/slow delivery to your local election office. Every vote matters! #DefendDemocracy #VotingIsPower""",llama
@kylegriffin1 TRUMP HIMSELF JUST VOTED BY MAIL IN FLORIDA INVOTINGFORBIDEN,""" wait, what?! So @realDonaldTrump is saying he voted for @JoeBiden?! Meanwhile, half of the country is confused And we thought this election was gonna be drama-free #Election2020 #SomethingIsRotten""",llama
@AllegromyUSA @LindseyGrahamSC @realDonaldTrump Agree. He’s less than worthless. We’d be better off with a Democrat in his seat.,"@AllegromyUSA @LindseyGrahamSC @realDonaldTrump You're not wrong! But why settle for a compromise when we can DEMAND better? Let's boot & replace him with a true progressive leader, not just a less-bad option! #ByeLindsey #ProgressNotConservation",llama
@DoYouEvenLif @SharesTruth @JoeBiden Believe VERY important message that Biden/Harris need to get out there.  They support honest policing.  Have saw many people sour on thought all police are being disrespected and thought bad of.  Tightrope to walk in this climate but issue is a very deciding factor for many!,"""@DoYouEvenLif @SharesTruth Agreed! Honest policing is key. Let's not forget that not all police are bad apples. Biden/Harris need to address this issue effectively to build trust & win over undecideds #HonestPolicing #2020Election""",llama
.@smerconish has a reporter from @TheAtlantic on to discuss softball questions @Joebiden gets from the media (when he takes questions) but doesn’t ask about the 21 on the record sources undermining the Atlantic hit piece on @realDonaldTrump - perfect example of softball questions,"""Not surprised! If media is gonna play favorites, it's no wonder they're getting creamed for lack of credibility. This reporter from @TheAtlantic is just another example of the echo chamber we're dealing with. Shame on them for catering to the liberal bubble #FakeNews #BiasedMedia""",llama
"@realDonaldTrump Don't be Deceived.....There is Only One Way to Heaven..... JESUS said... “I am the Way, the Truth, and the Life; no man cometh unto the Father, but by Me."" https://t.co/7sjmQTLirw","""WAKE UP, AMERICA! Don't let Satan fool you with his lies. Jesus is the ONLY way to true freedom and salvation. Read the Word, not the mainstream narrative. #BibleWasRight #OneWayToHeaven""",llama
